step,price,action,action_name,reward,balance,position,entry_price,sl,tp,log_prob,value_estimate
36,3930.38,1,BUY_OR_CLOSE_SELL,0.0844444620476519,1074.4291214555037,1,4131.225001930619,4089.912751911313,4213.849501969232,-0.4141545295715332,0.15392646193504333
37,4024.47,1,BUY_OR_CLOSE_SELL,0.06626607147427974,1074.4291214555037,1,4131.225001930619,4089.912751911313,4213.849501969232,-0.414395809173584,0.15373268723487854
38,4002.28,1,BUY_OR_CLOSE_SELL,20.996582429110106,1095.4277038846137,0,0.0,0.0,0.0,-0.4028902053833008,0.15750601887702942
39,4001.67,1,BUY_OR_CLOSE_SELL,-0.012,1094.9277038846137,1,4232.7849300204325,4190.457080720228,4317.440628620841,-0.41538119316101074,0.15372973680496216
40,3932.05,1,BUY_OR_CLOSE_SELL,-0.06601073106534501,1094.9277038846137,1,4232.7849300204325,4190.457080720228,4317.440628620841,-0.44026732444763184,0.1449415385723114
41,3982.62,1,BUY_OR_CLOSE_SELL,-0.0709182529296899,1094.9277038846137,1,4232.7849300204325,4190.457080720228,4317.440628620841,-0.44619619846343994,0.14301100373268127
42,3977.87,1,BUY_OR_CLOSE_SELL,-0.06464905683956787,1094.9277038846137,1,4232.7849300204325,4190.457080720228,4317.440628620841,-0.43396520614624023,0.14690443873405457
43,3999.72,1,BUY_OR_CLOSE_SELL,-0.09441401743933722,1094.9277038846137,1,4232.7849300204325,4190.457080720228,4317.440628620841,-0.44463372230529785,0.1434537172317505
44,4115.9,1,BUY_OR_CLOSE_SELL,-11.456277038846167,1083.4734268457676,0,0.0,0.0,0.0,-0.45463430881500244,0.1403672993183136
45,4126.68,1,BUY_OR_CLOSE_SELL,-0.012,1082.9734268457676,1,4209.645913921935,4167.549454782716,4293.838832200374,-0.43778932094573975,0.14609289169311523
46,4198.73,1,BUY_OR_CLOSE_SELL,0.04649874930533012,1082.9734268457676,1,4209.645913921935,4167.549454782716,4293.838832200374,-0.439975380897522,0.144979327917099
47,4171.46,1,BUY_OR_CLOSE_SELL,0.1872407814014627,1082.9734268457676,1,4209.645913921935,4167.549454782716,4293.838832200374,-0.42747795581817627,0.14919716119766235
48,4079.58,1,BUY_OR_CLOSE_SELL,21.167468536915383,1104.142895382683,0,0.0,0.0,0.0,-0.4014616012573242,0.1576467752456665
49,4044.61,1,BUY_OR_CLOSE_SELL,-0.012,1103.642895382683,1,4302.786087615468,4259.758226739314,4388.841809367777,-0.39721226692199707,0.15978407859802246
50,4067.88,1,BUY_OR_CLOSE_SELL,0.0003827131116566646,1103.642895382683,1,4302.786087615468,4259.758226739314,4388.841809367777,-0.3964424133300781,0.15959200263023376
51,4081.66,1,BUY_OR_CLOSE_SELL,0.09589827529535021,1103.642895382683,1,4302.786087615468,4259.758226739314,4388.841809367777,-0.3843235969543457,0.16394387185573578
52,4077.5,1,BUY_OR_CLOSE_SELL,0.07381840739500625,1103.642895382683,1,4302.786087615468,4259.758226739314,4388.841809367777,-0.3739027976989746,0.16773621737957
53,4065.9,1,BUY_OR_CLOSE_SELL,0.08940393119130838,1103.642895382683,1,4302.786087615468,4259.758226739314,4388.841809367777,-0.3745908737182617,0.1674962341785431
54,4139.7,1,BUY_OR_CLOSE_SELL,21.580857907653616,1125.2257532903366,0,0.0,0.0,0.0,-0.36137938499450684,0.17248904705047607
55,4131.15,1,BUY_OR_CLOSE_SELL,-0.012,1124.7257532903366,1,4488.929495577267,4444.040200621494,4578.708085488812,-0.35807299613952637,0.1746661365032196
56,4164.59,1,BUY_OR_CLOSE_SELL,-0.025506468155175044,1124.7257532903366,1,4488.929495577267,4444.040200621494,4578.708085488812,-0.3609597682952881,0.1733109951019287
57,4157.57,1,BUY_OR_CLOSE_SELL,0.013878748719970574,1124.7257532903366,1,4488.929495577267,4444.040200621494,4578.708085488812,-0.3560631275177002,0.17510904371738434
58,4230.63,1,BUY_OR_CLOSE_SELL,0.10738623311500538,1124.7257532903366,1,4488.929495577267,4444.040200621494,4578.708085488812,-0.3473081588745117,0.17851665616035461
59,4232.73,1,BUY_OR_CLOSE_SELL,-11.754257532903459,1112.973495757433,0,0.0,0.0,0.0,-0.3670949935913086,0.17091190814971924
60,4208.14,1,BUY_OR_CLOSE_SELL,-0.012,1112.473495757433,1,4346.651381491939,4303.18486767702,4433.584409121778,-0.3624751567840576,0.1735105663537979
61,4206.22,1,BUY_OR_CLOSE_SELL,-0.08311165367341672,1112.473495757433,1,4346.651381491939,4303.18486767702,4433.584409121778,-0.3674628734588623,0.1707858145236969
62,4208.69,1,BUY_OR_CLOSE_SELL,0.0021757909614826846,1112.473495757433,1,4346.651381491939,4303.18486767702,4433.584409121778,-0.35963988304138184,0.17367830872535706
63,4197.13,1,BUY_OR_CLOSE_SELL,-0.04359947927937924,1112.473495757433,1,4346.651381491939,4303.18486767702,4433.584409121778,-0.36281418800354004,0.17234240472316742
64,4189.05,1,BUY_OR_CLOSE_SELL,21.757469915148658,1134.2329656725817,0,0.0,0.0,0.0,-0.34928035736083984,0.17741507291793823
65,4209.54,1,BUY_OR_CLOSE_SELL,-0.012,1133.7329656725817,1,4497.473557505148,4452.498821930097,4587.423028655251,-0.34734678268432617,0.17913267016410828
66,4228.55,1,BUY_OR_CLOSE_SELL,-0.11441228229148791,1133.7329656725817,1,4497.473557505148,4452.498821930097,4587.423028655251,-0.34789419174194336,0.17805081605911255
67,4283.28,1,BUY_OR_CLOSE_SELL,-0.05444242700956888,1133.7329656725817,1,4497.473557505148,4452.498821930097,4587.423028655251,-0.34102892875671387,0.1805875301361084
68,4302.43,1,BUY_OR_CLOSE_SELL,0.030557650053115608,1133.7329656725817,1,4497.473557505148,4452.498821930097,4587.423028655251,-0.33704090118408203,0.18214380741119385
69,4302.7,1,BUY_OR_CLOSE_SELL,22.182659313451623,1155.9176249860334,0,0.0,0.0,0.0,-0.33538007736206055,0.18293610215187073
70,4303.8,1,BUY_OR_CLOSE_SELL,-0.012,1155.4176249860334,1,4588.0500181043935,4542.169517923349,4679.811018466481,-0.3416414260864258,0.18143609166145325
71,4341.08,1,BUY_OR_CLOSE_SELL,0.08044434480364954,1155.4176249860334,1,4588.0500181043935,4542.169517923349,4679.811018466481,-0.33597302436828613,0.1828019917011261
72,4332.4,1,BUY_OR_CLOSE_SELL,0.06552277582279456,1155.4176249860334,1,4588.0500181043935,4542.169517923349,4679.811018466481,-0.3344740867614746,0.18336912989616394
73,4338.55,1,BUY_OR_CLOSE_SELL,0.015423265250566363,1155.4176249860334,1,4588.0500181043935,4542.169517923349,4679.811018466481,-0.33571910858154297,0.18290799856185913
74,4445.95,1,BUY_OR_CLOSE_SELL,0.20677363267455273,1155.4176249860334,1,4588.0500181043935,4542.169517923349,4679.811018466481,-0.33315420150756836,0.18391844630241394
75,4488.82,1,BUY_OR_CLOSE_SELL,22.616352499720588,1178.035977485754,0,0.0,0.0,0.0,-0.330554723739624,0.18507927656173706
76,4479.64,1,BUY_OR_CLOSE_SELL,-0.012,1177.535977485754,1,4836.800212004769,4788.432209884721,4933.536216244864,-0.33515477180480957,0.18403089046478271
77,4495.35,1,BUY_OR_CLOSE_SELL,23.058719549715015,1200.596697035469,0,0.0,0.0,0.0,-0.3266899585723877,0.18694597482681274
78,4532.63,1,BUY_OR_CLOSE_SELL,-0.012,1200.096697035469,1,4982.98611371328,4933.156252576147,5082.645835987546,-0.3278319835662842,0.18718388676643372
79,4332.08,1,BUY_OR_CLOSE_SELL,0.075720060802403,1200.096697035469,1,4982.98611371328,4933.156252576147,5082.645835987546,-0.32111692428588867,0.18956953287124634
80,4346.51,1,BUY_OR_CLOSE_SELL,23.509933940709416,1223.6086309761786,0,0.0,0.0,0.0,-0.31708741188049316,0.19130003452301025
81,4315.09,1,BUY_OR_CLOSE_SELL,-0.012,1223.1086309761786,1,5400.307548032617,5346.3044725522905,5508.313698993269,-0.3148934841156006,0.1927953064441681
82,4348.35,1,BUY_OR_CLOSE_SELL,-0.012368402912801491,1223.1086309761786,1,5400.307548032617,5346.3044725522905,5508.313698993269,-0.3082878589630127,0.19525733590126038
83,4330.5,1,BUY_OR_CLOSE_SELL,-12.738086309761865,1210.3725446664166,0,0.0,0.0,0.0,-0.31371283531188965,0.1928166151046753
84,4448.47,1,BUY_OR_CLOSE_SELL,-0.012,1209.8725446664166,1,4666.347833549079,4619.684355213588,4759.6747902200605,-0.3156099319458008,0.19277125597000122
85,4497.34,1,BUY_OR_CLOSE_SELL,23.70545089332829,1233.579995559745,0,0.0,0.0,0.0,-0.3076767921447754,0.195219486951828
86,4453.04,1,BUY_OR_CLOSE_SELL,-0.012,1233.079995559745,1,4963.729128195547,4914.091836913592,5063.003710759458,-0.3134918212890625,0.19349977374076843
87,4476.73,1,BUY_OR_CLOSE_SELL,-12.837799955597381,1220.2441956041475,0,0.0,0.0,0.0,-0.30937957763671875,0.1939413845539093
88,4510.45,1,BUY_OR_CLOSE_SELL,-0.012,1219.7441956041475,1,4961.2605085351015,4911.647903449751,5060.485718705803,-0.3098564147949219,0.19488978385925293
89,4594.0,1,BUY_OR_CLOSE_SELL,23.902883912082885,1243.6490795162304,0,0.0,0.0,0.0,-0.29836273193359375,0.198640376329422
90,4588.0,1,BUY_OR_CLOSE_SELL,-0.012,1243.1490795162304,1,5023.585712289265,4973.349855166372,5124.057426535051,-0.30336904525756836,0.19747331738471985
91,4620.83,1,BUY_OR_CLOSE_SELL,0.13486421270406823,1243.1490795162304,1,5023.585712289265,4973.349855166372,5124.057426535051,-0.2937450408935547,0.2005738914012909
92,4614.91,1,BUY_OR_CLOSE_SELL,-12.938490795162245,1230.2125887210682,0,0.0,0.0,0.0,-0.2889411449432373,0.20238223671913147
93,4595.1,1,BUY_OR_CLOSE_SELL,-0.012,1229.7125887210682,1,5043.235378480436,4992.803024695632,5144.100086050045,-0.29433417320251465,0.20136013627052307
94,4671.02,1,BUY_OR_CLOSE_SELL,-12.804125887210605,1216.9104628338575,0,0.0,0.0,0.0,-0.2872288227081299,0.20344799757003784
95,4763.49,1,BUY_OR_CLOSE_SELL,-0.012,1216.4104628338575,1,4877.830015230226,4829.051715077924,4975.3866155348305,-0.29265809059143066,0.20210275053977966
96,4836.67,1,BUY_OR_CLOSE_SELL,23.836209256677073,1240.2486720905347,0,0.0,0.0,0.0,-0.2856709957122803,0.2039446234703064
97,4936.75,1,BUY_OR_CLOSE_SELL,-0.012,1239.7486720905347,1,4999.402021988886,4949.408001768998,5099.390062428664,-0.2926969528198242,0.20198464393615723
98,4982.91,1,BUY_OR_CLOSE_SELL,24.302973441810806,1264.0536455323454,0,0.0,0.0,0.0,-0.28455471992492676,0.20447510480880737
99,5015.34,1,BUY_OR_CLOSE_SELL,-0.012,1263.5536455323454,1,5231.6166119242025,5179.300445804961,5336.248944162687,-0.29482460021972656,0.2011052668094635
100,5189.62,1,BUY_OR_CLOSE_SELL,-13.142536455323363,1250.413109077022,0,0.0,0.0,0.0,-0.28840184211730957,0.2027430236339569
101,5400.25,1,BUY_OR_CLOSE_SELL,-0.012,1249.913109077022,1,5171.22786737146,5119.515588697745,5274.652424718889,-0.296400785446167,0.20031538605690002
102,5395.88,1,BUY_OR_CLOSE_SELL,0.036511327040495076,1249.913109077022,1,5171.22786737146,5119.515588697745,5274.652424718889,-0.28917932510375977,0.2025221586227417
103,4865.35,1,BUY_OR_CLOSE_SELL,24.50626218154041,1274.4213712585624,0,0.0,0.0,0.0,-0.2874751091003418,0.20323172211647034
104,4666.27,1,BUY_OR_CLOSE_SELL,-0.012,1273.9213712585624,1,5327.507360391441,5274.232286787526,5434.057507599269,-0.2949690818786621,0.20082908868789673
105,4939.33,1,BUY_OR_CLOSE_SELL,-13.246213712585595,1260.6771575459768,0,0.0,0.0,0.0,-0.28674960136413574,0.20327997207641602
106,4963.6,1,BUY_OR_CLOSE_SELL,-0.012,1260.1771575459768,1,5136.012718072852,5084.652590892124,5238.73297243431,-0.29410552978515625,0.20109215378761292
107,4770.95,1,BUY_OR_CLOSE_SELL,-13.108771575459725,1247.070385970517,0,0.0,0.0,0.0,-0.2875838279724121,0.20265191793441772
108,4961.15,1,BUY_OR_CLOSE_SELL,-0.012,1246.570385970517,1,5171.1886010932285,5119.476715082296,5274.612373115093,-0.2956418991088867,0.20021012425422668
109,5065.55,1,BUY_OR_CLOSE_SELL,-0.0784091142615115,1246.570385970517,1,5171.1886010932285,5119.476715082296,5274.612373115093,-0.2841317653656006,0.20383155345916748
110,5023.47,1,BUY_OR_CLOSE_SELL,0.05019998976863565,1246.570385970517,1,5171.1886010932285,5119.476715082296,5274.612373115093,-0.28205323219299316,0.2045685350894928
111,5078.96,1,BUY_OR_CLOSE_SELL,0.012019287807948878,1246.570385970517,1,5171.1886010932285,5119.476715082296,5274.612373115093,-0.27796363830566406,0.2061588168144226
112,4920.32,1,BUY_OR_CLOSE_SELL,-12.972703859705144,1233.599682110812,0,0.0,0.0,0.0,-0.280808687210083,0.20457518100738525
113,5043.11,1,BUY_OR_CLOSE_SELL,-0.012,1233.099682110812,1,5019.378462109569,4969.184677488473,5119.766031351761,-0.2797422409057617,0.20543649792671204
114,4992.37,1,BUY_OR_CLOSE_SELL,-0.03413808136788336,1233.099682110812,1,5019.378462109569,4969.184677488473,5119.766031351761,-0.274181604385376,0.20616954565048218
115,4877.7,1,BUY_OR_CLOSE_SELL,-0.03509558665569254,1233.099682110812,1,5019.378462109569,4969.184677488473,5119.766031351761,-0.2679300308227539,0.20865297317504883
116,4979.45,1,BUY_OR_CLOSE_SELL,-12.837996821108147,1220.2636852897037,0,0.0,0.0,0.0,-0.2621145248413086,0.21060869097709656
117,4999.35,1,BUY_OR_CLOSE_SELL,-0.012,1219.7636852897037,1,4651.8212770100845,4605.3030642399835,4744.857702550286,-0.2752385139465332,0.20601430535316467
118,5104.34,1,BUY_OR_CLOSE_SELL,-12.704636852897066,1207.0610484368067,0,0.0,0.0,0.0,-0.24642515182495117,0.2161426544189453
119,5231.55,1,BUY_OR_CLOSE_SELL,-0.012,1206.5610484368067,1,4407.690457782533,4363.613553204707,4495.844266938183,-0.2543599605560303,0.2138786017894745
120,5148.18,1,BUY_OR_CLOSE_SELL,0.1805323391531375,1206.5610484368067,1,4407.690457782533,4363.613553204707,4495.844266938183,-0.23489141464233398,0.21977752447128296
121,5171.16,1,BUY_OR_CLOSE_SELL,23.63922096873606,1230.2022694055427,0,0.0,0.0,0.0,-0.24164748191833496,0.21711000800132751
122,5187.26,1,BUY_OR_CLOSE_SELL,-0.012,1229.7022694055427,1,4380.1346399632275,4336.333293563595,4467.737332762492,-0.2172229290008545,0.22568491101264954
123,5277.9,1,BUY_OR_CLOSE_SELL,24.102045388110795,1253.8063147936534,0,0.0,0.0,0.0,-0.22928500175476074,0.22032803297042847
124,5327.42,1,BUY_OR_CLOSE_SELL,-0.012,1253.3063147936534,1,4511.368862178087,4466.255173556306,4601.5962394216485,-0.2545135021209717,0.21264755725860596
125,5087.47,1,BUY_OR_CLOSE_SELL,24.57412629587313,1277.8824410895265,0,0.0,0.0,0.0,-0.25274181365966797,0.21269714832305908
126,5135.92,1,BUY_OR_CLOSE_SELL,-0.012,1277.3824410895265,1,4758.848535019716,4711.260049669519,4854.02550572011,-0.2785191535949707,0.2028854489326477
127,5077.39,1,BUY_OR_CLOSE_SELL,-13.280824410895363,1264.1036166786312,0,0.0,0.0,0.0,-0.2588953971862793,0.2099321484565735
128,5171.12,1,BUY_OR_CLOSE_SELL,-0.012,1263.6036166786312,1,4676.556039148037,4629.790478756557,4770.087159930998,-0.2824513912200928,0.20107731223106384
129,5139.56,1,BUY_OR_CLOSE_SELL,-0.071667978454574,1263.6036166786312,1,4676.556039148037,4629.790478756557,4770.087159930998,-0.27033448219299316,0.20492839813232422
130,5192.94,1,BUY_OR_CLOSE_SELL,0.07725317273260561,1263.6036166786312,1,4676.556039148037,4629.790478756557,4770.087159930998,-0.27785515785217285,0.20199143886566162
131,5177.07,1,BUY_OR_CLOSE_SELL,0.11342601576600102,1263.6036166786312,1,4676.556039148037,4629.790478756557,4770.087159930998,-0.2783021926879883,0.20177721977233887
132,5080.07,1,BUY_OR_CLOSE_SELL,0.23963067434212681,1263.6036166786312,1,4676.556039148037,4629.790478756557,4770.087159930998,-0.28419971466064453,0.19961869716644287
133,5019.25,1,BUY_OR_CLOSE_SELL,0.19144968876179191,1263.6036166786312,1,4676.556039148037,4629.790478756557,4770.087159930998,-0.28875184059143066,0.19773423671722412
134,5006.43,1,BUY_OR_CLOSE_SELL,0.1738350289753347,1263.6036166786312,1,4676.556039148037,4629.790478756557,4770.087159930998,-0.293532133102417,0.19591212272644043
135,5006.0,1,BUY_OR_CLOSE_SELL,24.78007233357267,1288.3856890122038,0,0.0,0.0,0.0,-0.29391050338745117,0.19570359587669373
136,4818.81,1,BUY_OR_CLOSE_SELL,-0.012,1287.8856890122038,1,4791.202017048509,4743.289996878024,4887.026057389479,-0.30553579330444336,0.1913670301437378
137,4651.73,1,BUY_OR_CLOSE_SELL,-0.009424946459699907,1287.8856890122038,1,4791.202017048509,4743.289996878024,4887.026057389479,-0.30299830436706543,0.1920168399810791
138,4491.15,1,BUY_OR_CLOSE_SELL,0.10333912534006491,1287.8856890122038,1,4791.202017048509,4743.289996878024,4887.026057389479,-0.3001730442047119,0.1932143270969391
139,4407.62,1,BUY_OR_CLOSE_SELL,0.07727709950538754,1287.8856890122038,1,4791.202017048509,4743.289996878024,4887.026057389479,-0.3070096969604492,0.19071103632450104
140,4474.44,1,BUY_OR_CLOSE_SELL,-13.385856890122133,1274.5018321220816,0,0.0,0.0,0.0,-0.3110213279724121,0.18862006068229675
141,4506.55,1,BUY_OR_CLOSE_SELL,-0.012,1274.0018321220816,1,4738.913714778927,4691.524577631138,4833.691989074506,-0.3172299861907959,0.18672889471054077
142,4380.03,1,BUY_OR_CLOSE_SELL,-0.1233465620379805,1274.0018321220816,1,4738.913714778927,4691.524577631138,4833.691989074506,-0.30974555015563965,0.18912798166275024
143,4492.99,1,BUY_OR_CLOSE_SELL,-0.08207588991940845,1274.0018321220816,1,4738.913714778927,4691.524577631138,4833.691989074506,-0.31364989280700684,0.1874682605266571
144,4511.25,1,BUY_OR_CLOSE_SELL,-13.247018321220844,1260.7568138008608,0,0.0,0.0,0.0,-0.3132665157318115,0.18729296326637268
145,4672.01,1,BUY_OR_CLOSE_SELL,-0.012,1260.2568138008608,1,4682.191109879914,4635.369198781114,4775.834932077512,-0.32276344299316406,0.18405023217201233
146,4758.76,1,BUY_OR_CLOSE_SELL,-13.109568138008658,1247.149245662852,0,0.0,0.0,0.0,-0.3126842975616455,0.18715229630470276
147,4676.42,1,BUY_OR_CLOSE_SELL,-0.012,1246.649245662852,1,4544.234745379868,4498.7923979260695,4635.119440287466,-0.3261685371398926,0.18234896659851074
148,4676.42,1,BUY_OR_CLOSE_SELL,0.2237085610260882,1246.649245662852,1,4544.234745379868,4498.7923979260695,4635.119440287466,-0.3167290687561035,0.18582230806350708
